"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Average Annual Dollars per Person Spent on Medical Care","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Rains","TX","48379","=""48379""","1210","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Randall","TX","48381","=""48381""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Reagan","TX","48383","=""48383""","850","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Real","TX","48385","=""48385""","1240","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Red River","TX","48387","=""48387""","1130","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Reeves","TX","48389","=""48389""","900","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Refugio","TX","48391","=""48391""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Roberts","TX","48393","=""48393""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Robertson","TX","48395","=""48395""","1130","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Rockwall","TX","48397","=""48397""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Runnels","TX","48399","=""48399""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Rusk","TX","48401","=""48401""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sabine","TX","48403","=""48403""","1280","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","San Augustine","TX","48405","=""48405""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","San Jacinto","TX","48407","=""48407""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","San Patricio","TX","48409","=""48409""","920","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","San Saba","TX","48411","=""48411""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Schleicher","TX","48413","=""48413""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Scurry","TX","48415","=""48415""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Shackelford","TX","48417","=""48417""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Shelby","TX","48419","=""48419""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sherman","TX","48421","=""48421""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Smith","TX","48423","=""48423""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Somervell","TX","48425","=""48425""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Starr","TX","48427","=""48427""","680","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Stephens","TX","48429","=""48429""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sterling","TX","48431","=""48431""","950","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Stonewall","TX","48433","=""48433""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sutton","TX","48435","=""48435""","870","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Swisher","TX","48437","=""48437""","970","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Tarrant","TX","48439","=""48439""","940","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Taylor","TX","48441","=""48441""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Terrell","TX","48443","=""48443""","1610","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Terry","TX","48445","=""48445""","890","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Throckmorton","TX","48447","=""48447""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Titus","TX","48449","=""48449""","930","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Tom Green","TX","48451","=""48451""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Travis","TX","48453","=""48453""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Trinity","TX","48455","=""48455""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Tyler","TX","48457","=""48457""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Upshur","TX","48459","=""48459""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Upton","TX","48461","=""48461""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Uvalde","TX","48463","=""48463""","930","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Val Verde","TX","48465","=""48465""","920","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Van Zandt","TX","48467","=""48467""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Victoria","TX","48469","=""48469""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Walker","TX","48471","=""48471""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Waller","TX","48473","=""48473""","950","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Ward","TX","48475","=""48475""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Washington","TX","48477","=""48477""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Webb","TX","48479","=""48479""","740","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Wharton","TX","48481","=""48481""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Wheeler","TX","48483","=""48483""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Wichita","TX","48485","=""48485""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Wilbarger","TX","48487","=""48487""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Willacy","TX","48489","=""48489""","780","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Williamson","TX","48491","=""48491""","1060","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Wilson","TX","48493","=""48493""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Winkler","TX","48495","=""48495""","980","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Wise","TX","48497","=""48497""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Wood","TX","48499","=""48499""","1240","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Yoakum","TX","48501","=""48501""","860","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Young","TX","48503","=""48503""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Zapata","TX","48505","=""48505""","760","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Zavala","TX","48507","=""48507""","840","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Beaver","UT","49001","=""49001""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Box Elder","UT","49003","=""49003""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cache","UT","49005","=""49005""","950","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Carbon","UT","49007","=""49007""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Daggett","UT","49009","=""49009""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Davis","UT","49011","=""49011""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Duchesne","UT","49013","=""49013""","920","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Emery","UT","49015","=""49015""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Garfield","UT","49017","=""49017""","1260","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Grand","UT","49019","=""49019""","1130","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Iron","UT","49021","=""49021""","1010","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Juab","UT","49023","=""49023""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kane","UT","49025","=""49025""","1200","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Millard","UT","49027","=""49027""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Morgan","UT","49029","=""49029""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Piute","UT","49031","=""49031""","1300","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Rich","UT","49033","=""49033""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Salt Lake","UT","49035","=""49035""","990","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","San Juan","UT","49037","=""49037""","930","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sanpete","UT","49039","=""49039""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sevier","UT","49041","=""49041""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Summit","UT","49043","=""49043""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Tooele","UT","49045","=""49045""","960","2022","2022","PolicyMap and Quantitative Innovations","United States"
